id,name,img,tags,release,views,resources,download_url
23909,暴天狗和僵尸国度/英日文/本体+1.0.1整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/10/30/4da30a067a519.jpg,"

Switch游戏              

升补/DLC              

英-日文              
",2021-11-16T12:11:52+08:00, 6.33K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1GEUWr7S6GqmzbVvnYPscLQ 
提取码: 8h7w
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/13cZ_-4OwOyo6AxoJfxF4SQ
提取码: 2nvt
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1156.html
5372,深埋之星/官方中文/本体+1.0.6整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/upload/art_editor/20210427-1/d0ff2ce193160a44348a200cbe6a2d07.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-16T12:08:21+08:00, 10.12K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1FW-6LtWYtMTHfljj3mqVUg 
提取码: dahc
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1niPofqlW9yjyh-Uw9FHNZw 
提取码: py4x
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1154.html
23331,地球防卫军3/日文/本体+1.0.3整合版[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/10/15/57092ac9643cf.jpg,"

Switch游戏              

升补/DLC              
",2021-11-16T12:05:52+08:00, 14.13K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1gXnL8o95uASNl_V2lhRKlA 
提取码: ehaa
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1xjik8LGK_zvVCOw_9aRiWg 
提取码: k29k
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1152.html
22815,格兰蒂亚1+2/港中/本体+1.0.3整合版[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/01/180680638573b.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-16T12:00:53+08:00, 37.72K,"
 
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1XmelAhWamwg0OBOLitbNdg
提取码: x8b6
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1iORtfzAeju08ZJCxeHeU2w 
提取码: ghsw
————————————
原版本体直链下载：点我
原版升补直链下载：点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1150.html
24593,星舰指挥官 战争与贸易/英文版/本体+1.0.3整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/16/1455a5927b96a.jpg,"

Switch游戏              

英文              
",2021-11-16T11:58:02+08:00, 2.72K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1m9RwmwCduSrxSAu4VKNZhA 
提取码: 2188
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1mjw-Wpn0MQZwpgzafhabHw
提取码: 79af
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1148.html
23072,熊和海军上将/中文/本体+1.0.1整合版[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/09/e50eb7f140e69.png,"

Switch游戏              

中文              

升补/DLC              
",2021-11-16T11:50:39+08:00, 2.94K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/11uWxTLeZwyjPhDHm7Y_fNg
提取码: vhea
————————————
魔改10.2.0[XCI]
链接: https://pan.baidu.com/s/176JkYIDn9DIxRClyMsaxvQ
提取码: snrf
————————————
原版本体直链下载:点我 
原版升补直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1146.html
24589,铸铁/英文版/[NSP],https://imgtu.switch520.com/2021/11/16/d6197d97e10dc.jpg,"

Switch游戏              

英文              
",2021-11-16T09:58:03+08:00, 1.92K,"
毒娘下载
 链接: https://pan.baidu.com/s/1l82dwAKOWR6jNxMRvm82hw 
提取码: puri
————————————
直链下载:点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1144.html
24587,农场专家2018/官方中文/[NSP],https://imgtu.switch520.com/2021/11/16/cd4e8090bca10.jpg,"

Switch游戏              

中文              
",2021-11-16T09:38:36+08:00, 2.03K,"
毒娘下载
 链接: https://pan.baidu.com/s/19uWn10MKXn82wUVXeXgqNA 
提取码: 3nup
————————————
直链下载:点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1142.html
24585,雪娘 大旋风/原汁日文/[NSP],https://imgtu.switch520.com/2021/11/16/35eedc69b57f7.jpg,"

Switch游戏              
",2021-11-16T09:34:30+08:00, 2.27K,"
毒娘下载
 链接: https://pan.baidu.com/s/1PalYYBbesZ9yrYfk6X9pmg 
提取码: 2d98
————————————
直链下载:点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1140.html
24583,燃烧的战斗/英日文/[NSP],https://imgtu.switch520.com/2021/11/16/0a727ce88e49b.jpg,"

Switch游戏              

英-日文              
",2021-11-16T09:13:22+08:00, 2.86K,"
毒娘下载
 链接: https://pan.baidu.com/s/17inhVaox8b8xubR7qi2xRg 
提取码: fffa
————————————
直链下载:点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1138.html
23796,僵尸世界大战/中文/本体+1.0.6+8DLC整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/28/0d0e9eaf5081a.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-16T09:01:50+08:00, 36.09K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1tTY0vc1519ClaXYaqQDT7w 
提取码: y736
 
1.0.6升补+8DLC
链接: https://pan.baidu.com/s/1ROiRbf0M2aKZE1XM74-e1Q 
提取码: 7ww6
 
 
游戏默认设置无中文，解锁中文请搭配存档 
蓝奏云：https://wws.lanzoui.com/iAdNivvd3qj
————————————
魔改10.2.0整合[XCI]
链接: https://pan.baidu.com/s/1AurUg5OfERVCr6CtpZPdRw 
提取码: 6bjp
 
游戏默认设置无中文，解锁中文请搭配存档
蓝奏云：https://wws.lanzoui.com/iAdNivvd3qj
————————————
原版本体直链下载：点我
原版升补直链下载：点我
8DLC直链下载：点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/420.html
24579,Switch 12月份最新游戏介绍,https://switch520.com/wp-content/uploads/2021/11/1636966500-a513d8644e324c4.jpg,"

啤酒炸鸡系列              
",2021-11-15T16:56:30+08:00, 7.91K,,
24519,百万吨级武藏/原汁日文/本体+1.0.2+4DLC整合版/[XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/13/077da31bbe1e0.jpg,"

Switch游戏              

中文              
",2021-11-15T15:17:55+08:00, 19.14K,"
 
 
如需解压密码：switch520.com
 
原版
 链接: https://pan.baidu.com/s/1FUI0b_Qa4ikBWtXjtXzN3g 
提取码: 1s9n
 
4DLC
链接: https://pan.baidu.com/s/1UAa5mxbGXqDPZrrPe5ESLA 
提取码: ttc9
————————————
魔改11.0.0整合版
链接: https://pan.baidu.com/s/1rqh6nFeGtCvB57LM8IEklg 
提取码: 1cfa
————————————
原版本体直链下载：点我
原版升补直链下载：点我
4DLC直链下载：点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1084.html
21994,符文工房5/中文/本体+1.1.0+5DLC整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/09/03/792eeff876299.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-15T13:00:28+08:00, 61.47K,"
魔改10.2.0   TX用户尽量保持自己系统为11.0.0
解压密码：switch520.com
原版[13.0.0]
链接: https://pan.baidu.com/s/1bui8SWJeQIztAWE1xSexHQ 
提取码: apj5
 
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1flX0x6dm1fhR7eExKkkJ5w 
提取码: nd8n
————————————
本体+1.1.0+5DLC魔改10.2.0整合直链下载:点我
本体+1.0.3+5DLC魔改10.2.0整合直链下载:点我
本体+1.0.2+5DLC魔改10.2.0整合直链下载:点我
本体+1.0.1+5DLC魔改10.2.0整合直链下载:点我
————————————
谷歌网盘下载：点我
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1134.html
23220,怪物王冠/官方中文/本体+1.0.3整合版/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/12/145193f355d83.jpg,"

Switch游戏              

中文              

升补/DLC              
",2021-11-15T09:27:34+08:00, 12.68K,"
 
原版[13.1.0]
链接: https://pan.baidu.com/s/1ywzUuzJcK-ZDg_xVLKOYhw 
提取码: a7q5
 
1.0.3升补
链接: https://pan.baidu.com/s/1lmHwHhfl7JdIJInrkUoD6g 
提取码: egwj
 
 
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1NKITCRulPdf-s81Xdg_hBw 
提取码: u6xm
————————————
原版本体直链下载:点我
原版1.0.3升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1125.html
24563,蓝色之旅/原汁日文/[NSP],https://imgtu.switch520.com/2021/11/14/7492c398dc4d8.jpg,"

Switch游戏              
",2021-11-14T18:56:48+08:00, 2.07K,"
 
毒娘下载
 链接: https://pan.baidu.com/s/1hCVrAt4fun4oeerMI0aniw
 提取码: r7nt
————————————
直链下载:点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1123.html
24559,小缇娜强袭龙堡 奇幻之地大冒险/官方中文/完美学习版 [有视频注意音量],https://imgtu.switch520.com/2021/11/14/fa297cebce7ff.jpg,"

PC游戏下载              
",2021-11-14T18:15:46+08:00, 12.08K,"
 
解压码/安装码 538966
天翼：https://cloud.189.cn/t/vyMNRbzyyeEj
链接: https://pan.baidu.com/s/1GXRuE7gq0yUcZsioQi2iYw
提取码: pibq
",https://switch520.net/1121.html
24554,超强RPG/天下为棋/官方中文/完美学习版 [有视频注意音量],https://imgtu.switch520.com/2021/11/14/2a8e2df2ad8c8.jpg,"

PC游戏下载              
",2021-11-14T11:18:58+08:00, 23.01K,"
 
 
解压码/安装码 711826
天翼：https://cloud.189.cn/t/imq6j2ANVVzi
毒娘链接: https://pan.baidu.com/s/1GqT9DJYre6S2f-1Vio5i9g 
提取码: d5pv
",https://switch520.net/1118.html
24552,弹幕测试死亡/原汁日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/14/07d73bfdb2a98.jpg,"

Switch游戏              
",2021-11-14T11:14:17+08:00, 3.04K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1PHw4reRePYbAcVnxwVUyXw 
提取码: w7yw
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1c8LBDHgc13ToOeZHsqjA3w 
提取码: um68
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1116.html
24550,Littlebird TrueEyes/原汁日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/14/40e667c7cece5.jpg,"

Switch游戏              
",2021-11-14T11:08:56+08:00, 4.32K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1I1BSZT1rWOoTt6xnLrJpZg 
提取码: cghv
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1I2Y6wHJuHlDCm9u3BIHSMg 
提取码: 9u67
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1114.html
24548,长尾豹马修大冒险/中文/本体+1.0.1整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/14/7aee8d9d4ab4e.jpg,"

Switch游戏              

中文              
",2021-11-14T11:03:55+08:00, 4.48K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1Emr0Pz1Ow_dtrCqUGgp_Rw 
提取码: m255
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/15Vubm9rgeKgBzV9t02jGlQ 
提取码: 89qv
————————————
原版本体直链下载:点我
原版本体直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1112.html
24546,恶梦妖怪村/原汁日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/14/a0376195f31a9.jpg,"

Switch游戏              
",2021-11-14T10:53:10+08:00, 5.98K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1ZFzOkqPCT6MJZmK8WlZxqA 
提取码: qfra
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1A-XV4xxagJMKAfaFqyYzWQ 
提取码: uen7
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1110.html
24544,我亲爱的哥哥/原汁日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/14/906eda26add96.jpg,"

Switch游戏              
",2021-11-14T10:48:00+08:00, 3.59K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1McbUNQm_mzxCMMBLBZeWhg 
提取码: xbbd
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1zbTwLb96zHDY7JW4wqYCKA 
提取码: 3mgc
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1108.html
24542,少女首领的推理领域 黄金岛的密约/原汁日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/14/8cb256c27f566.jpg,"

Switch游戏              
",2021-11-14T10:41:54+08:00, 3.29K,"
原版[12.0.2][NSP]
链接: https://pan.baidu.com/s/1TG4P_tJ5SHYkY3CHKn4COg 
提取码: dabj
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1OOv1jJEfEK2vRkrBDMx3nQ 
提取码: xtsn
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1106.html
24540,身边有她的幸福/原汁日文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/11/14/6d2f43f9ac8b5.jpg,"

Switch游戏              
",2021-11-14T10:34:22+08:00, 1.95K,"
原版[12.0.1][NSP]
链接: https://pan.baidu.com/s/1hmJIX83huDLJA-oBjF_hHQ 
提取码: rs9v
————————————
魔改10.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1bKB_g2e_bl8dJOyD8JBb-A 
提取码: g3dk
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1104.html
24538,财富人生/原汁日文/[NSP-XCI][原版+魔改9.2.0],https://imgtu.switch520.com/2021/11/14/1f12ce08c7285.jpg,"

Switch游戏              
",2021-11-14T10:26:05+08:00, 3.51K,"
原版[11.0.1][NSP]
链接: https://pan.baidu.com/s/1n5p40vvqINWnRBzGVZt6Xw 
提取码: dnma
————————————
魔改9.2.0整合[XCI] 
链接: https://pan.baidu.com/s/1DlOZSGe9Y9yb7UD9i4nnuA 
提取码: fm6e
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1102.html
21793,追忆列车/官方中文/本体+1.0.2整合版[NSP-XCI][原版+魔改9.2],https://imgtu.switch520.com/2021/08/29/495b1c7adf838.jpg,"

Switch游戏              

中文              
",2021-11-14T10:20:51+08:00, 9.14K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1WHVfoRXJYcWNgMrbnmwFDw
 提取码: tuae 
 
1.0.2升补
链接: https://pan.baidu.com/s/16I72XAITNx73sQv3H2Xydg 
提取码: 9yeg
 
————————————
整合魔改9.2[XCI] 
链接: https://pan.baidu.com/s/1yCbfA1_63JHLSRDF_TkZKw 
提取码: nnki
————————————
整合魔改9.2直链下载：点我
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1100.html
24533,阿卡迪亚原型/日文/本体+1.0.1整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/13/bd70634839e37.jpg,"

Switch游戏              
",2021-11-13T21:16:51+08:00, 5.62K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1ENfPVsevmsWnUBkgMDCypw 
提取码: p8ji
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1UK7mje1hIFnyLPfg3JojfA 
提取码: 3sw8
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1098.html
24531,我们的击落橡皮 新学期/日文/本体+1.0.3整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/13/14f83158e86e6.jpg,"

Switch游戏              
",2021-11-13T21:11:29+08:00, 3.58K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/10kCyVrzSOURsNkSDf1g_7w 
提取码: mpkw
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1k6jX7LA69BgYFXdjkV__RA 
提取码: 26ch
————————————
原版本体直链下载:点我
原版本体直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1096.html
24529,模特出道2/日文/本体+1.0.1整合版/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/13/47d7f1be0764d.jpg,"

Switch游戏              
",2021-11-13T21:04:18+08:00, 3.39K,"
原版[13.1.0][NSP]
链接: https://pan.baidu.com/s/1Bd6Q-LY_t9QqnS5v2Td_ZQ 
提取码: 1dbm
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1L7LCw_HHzi9BjQ3KBoB6nQ 
提取码: r3su
————————————
原版本体直链下载:点我
原版升补直链下载:点我
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1094.html
23375,屁股侦探 正式版/原汁日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/10/16/ae1f3a2d0224a.jpg,"

Switch游戏              
",2021-11-13T20:55:12+08:00, 4.67K,"
原版[13.0.0][NSP]
链接: https://pan.baidu.com/s/1BNzVo3e3dGmxqMlzIC1LVw 
提取码: 89yt
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1SWKm0coMccjJY7WPE_04ZQ 
提取码: 5h1i
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1092.html
23367,恋爱零经验的同班同学 正式版/日文/[NSP-XCI][原版+魔改10.2.0],https://imgtu.switch520.com/2021/10/16/e421eb7c5b580.jpg,"

Switch游戏              
",2021-11-13T20:50:09+08:00, 7.48K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/1MVQ0-_NddnsV_8RVpNekNQ 
提取码: 6776
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/1yY4L3WpiW7Qi4ezUSfF1QA 
提取码: 85h8
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1090.html
24522,爱之钥3/原汁日文/[NSP-XCI][原版+魔改11.0.0],https://imgtu.switch520.com/2021/11/13/1ffbc7ef540e6.jpg,"

Switch游戏              
",2021-11-13T19:58:09+08:00, 6.39K,"
原版[12.1.0][NSP]
链接: https://pan.baidu.com/s/10cHKkd867rGJYk7z3tET-g 
提取码: x7hu
————————————
魔改11.0.0整合[XCI] 
链接: https://pan.baidu.com/s/14wBK-R0R32cGtagxxrYyCg 
提取码: 27xh
————————————
原版本体直链下载:点我 
[该游戏直链每天限流1TB 超出后会下载失败 第二天会重置流量]
————————————
直链最好用游戏区里的 超能多线程下载器 [传送门]   并稍微看下1秒教程 如果采用别的下载器 小容量游戏没问题 如果是稍微大型点的游戏有概率会出错 甚至出现需要账号和密码
",https://switch520.net/1087.html
24557,真女神转生5/1.0.1金手指,https://imgtu.switch520.com/2021/11/08/3a030d3b78664.jpg,"

加藤之指              
",2021-11-13T15:55:18+08:00, 6.03K,,
24517,朋克战争/官方中文/完美学习版,https://imgtu.switch520.com/2021/11/13/db4b64667de39.jpg,"

PC游戏下载              
",2021-11-13T10:12:53+08:00, 8.99K,"
 
链接: https://pan.baidu.com/s/1VME8hdw7Y27-MXHbpgMWlw 
提取码: tydg
",https://switch520.net/1082.html
